Invoice_id,Branch,City,Category,Unit_price,Quantity,Date,Time,Payment_method,Rating,Profit_margin,Total_sales,Profit,Day,Month,Year
2541,WALM028,Odessa,Home and lifestyle,50.0,2.0,2021-03-28,7:14:00,Ewallet,9.0,0.48,100.0,48.0,28,3,2021
2542,WALM017,McKinney,Fashion accessories,70.0,3.0,2021-01-14,14:37:00,Ewallet,7.0,0.48,210.0,100.8,14,1,2021
2543,WALM069,Rockwall,Home and lifestyle,17.0,2.0,2020-09-25,22:13:00,Ewallet,4.0,0.33,34.0,11.22,25,9,2020
2544,WALM026,Denton,Fashion accessories,68.0,3.0,2023-01-10,14:39:00,Ewallet,7.0,0.48,204.0,97.92,10,1,2023
2545,WALM037,League City,Home and lifestyle,22.0,3.0,2020-06-22,16:19:00,Ewallet,6.0,0.48,66.0,31.68,22,6,2020
2546,WALM040,Edinburg,Fashion accessories,41.0,3.0,2020-03-04,19:51:00,Ewallet,4.0,0.48,123.0,59.04,4,3,2020
2547,WALM080,Nacogdoches,Home and lifestyle,39.0,2.0,2021-04-23,6:51:00,Ewallet,4.0,0.33,78.0,25.740000000000002,23,4,2021
2548,WALM052,Mansfield,Fashion accessories,37.0,2.0,2021-05-18,20:43:00,Ewallet,6.0,0.57,74.0,42.18,18,5,2021
2549,WALM043,Baytown,Home and lifestyle,65.0,1.0,2023-12-12,16:51:00,Ewallet,6.0,0.48,65.0,31.2,12,12,2023
2550,WALM001,Houston,Fashion accessories,35.0,1.0,2020-05-30,14:27:00,Ewallet,4.0,0.36,35.0,12.6,30,5,2020
2551,WALM006,El Paso,Home and lifestyle,35.0,3.0,2023-12-26,11:22:00,Ewallet,6.0,0.48,105.0,50.4,26,12,2023
2552,WALM094,Alamo,Fashion accessories,34.0,1.0,2020-04-04,13:54:00,Ewallet,7.0,0.33,34.0,11.22,4,4,2020
2553,WALM095,Big Spring,Home and lifestyle,57.0,3.0,2020-08-01,6:51:00,Ewallet,4.0,0.33,171.0,56.43,1,8,2020
2554,WALM007,Arlington,Fashion accessories,76.0,3.0,2023-12-16,10:03:00,Ewallet,9.0,0.48,228.0,109.44,16,12,2023
2555,WALM041,Mission,Home and lifestyle,73.0,3.0,2022-01-03,12:12:00,Ewallet,4.0,0.48,219.0,105.11999999999999,3,1,2022
2556,WALM088,Cleburne,Fashion accessories,19.0,3.0,2023-08-03,11:44:00,Ewallet,5.0,0.33,57.0,18.810000000000002,3,8,2023
2557,WALM008,Corpus Christi,Home and lifestyle,35.0,2.0,2022-06-06,21:25:00,Ewallet,9.0,0.48,70.0,33.6,6,6,2022
2558,WALM010,Laredo,Fashion accessories,50.0,1.0,2022-03-10,17:08:00,Ewallet,7.0,0.48,50.0,24.0,10,3,2022
2559,WALM072,Lancaster,Home and lifestyle,36.0,3.0,2021-04-02,21:03:00,Ewallet,8.0,0.33,108.0,35.64,2,4,2021
2560,WALM047,Flower Mound,Fashion accessories,73.0,2.0,2022-01-17,8:36:00,Ewallet,6.0,0.48,146.0,70.08,17,1,2022
2561,WALM039,Longview,Home and lifestyle,16.0,3.0,2022-03-04,18:18:00,Ewallet,7.0,0.48,48.0,23.04,4,3,2022
2562,WALM021,McAllen,Fashion accessories,54.0,3.0,2022-03-30,16:20:00,Ewallet,4.0,0.48,162.0,77.75999999999999,30,3,2022
2563,WALM021,McAllen,Home and lifestyle,62.0,3.0,2023-11-01,8:07:00,Ewallet,4.0,0.48,186.0,89.28,1,11,2023
2564,WALM009,Plano,Fashion accessories,36.0,3.0,2022-11-16,6:40:00,Ewallet,8.0,0.48,108.0,51.839999999999996,16,11,2022
2565,WALM088,Cleburne,Home and lifestyle,57.0,1.0,2023-08-25,6:52:00,Ewallet,9.0,0.33,57.0,18.810000000000002,25,8,2023
2566,WALM048,Harlingen,Fashion accessories,28.0,1.0,2022-10-10,20:43:00,Ewallet,9.0,0.48,28.0,13.44,10,10,2022
2567,WALM070,Hurst,Home and lifestyle,54.0,2.0,2020-01-10,21:45:00,Ewallet,9.0,0.33,108.0,35.64,10,1,2020
2568,WALM052,Mansfield,Fashion accessories,30.0,2.0,2023-11-01,14:02:00,Ewallet,8.0,0.57,60.0,34.199999999999996,1,11,2023
2569,WALM021,McAllen,Home and lifestyle,26.0,1.0,2022-10-11,7:12:00,Ewallet,6.0,0.48,26.0,12.48,11,10,2022
2570,WALM076,Huntsville,Fashion accessories,52.0,1.0,2021-02-16,9:59:00,Ewallet,9.0,0.33,52.0,17.16,16,2,2021
2571,WALM015,Grand Prairie,Home and lifestyle,42.0,1.0,2022-10-07,18:34:00,Ewallet,5.0,0.48,42.0,20.16,7,10,2022
2572,WALM051,New Braunfels,Fashion accessories,67.0,2.0,2023-04-27,15:02:00,Ewallet,4.0,0.57,134.0,76.38,27,4,2023
2573,WALM030,Richardson,Home and lifestyle,30.0,3.0,2021-03-18,20:38:00,Ewallet,4.0,0.48,90.0,43.199999999999996,18,3,2021
2574,WALM011,Lubbock,Fashion accessories,17.0,2.0,2020-06-07,6:05:00,Ewallet,7.0,0.48,34.0,16.32,7,6,2020
2575,WALM031,Lewisville,Home and lifestyle,23.0,2.0,2022-05-24,15:39:00,Ewallet,7.0,0.48,46.0,22.08,24,5,2022
2576,WALM061,Cedar Park,Fashion accessories,57.0,2.0,2023-01-06,9:19:00,Ewallet,6.0,0.33,114.0,37.620000000000005,6,1,2023
2577,WALM060,DeSoto,Home and lifestyle,35.0,1.0,2020-09-29,9:18:00,Ewallet,5.0,0.33,35.0,11.55,29,9,2020
2578,WALM027,Abilene,Fashion accessories,57.0,1.0,2022-04-07,6:05:00,Ewallet,6.0,0.48,57.0,27.36,7,4,2022
2579,WALM096,Eagle Pass,Home and lifestyle,83.0,3.0,2023-03-19,20:54:00,Ewallet,8.0,0.33,249.0,82.17,19,3,2023
2580,WALM013,Irving,Fashion accessories,83.0,1.0,2020-10-20,8:04:00,Ewallet,5.0,0.48,83.0,39.839999999999996,20,10,2020
2581,WALM037,League City,Home and lifestyle,72.0,3.0,2023-02-18,15:16:00,Ewallet,7.0,0.48,216.0,103.67999999999999,18,2,2023
2582,WALM041,Mission,Fashion accessories,77.0,2.0,2022-08-05,19:22:00,Ewallet,9.0,0.48,154.0,73.92,5,8,2022
2583,WALM005,Fort Worth,Home and lifestyle,29.0,1.0,2023-01-06,17:38:00,Ewallet,4.0,0.48,29.0,13.92,6,1,2023
2584,WALM018,Frisco,Fashion accessories,16.0,2.0,2022-06-23,22:38:00,Ewallet,6.0,0.48,32.0,15.36,23,6,2022
2585,WALM058,Port Arthur,Home and lifestyle,38.0,1.0,2021-09-07,8:29:00,Ewallet,8.0,0.33,38.0,12.540000000000001,7,9,2021
2586,WALM020,Killeen,Fashion accessories,73.0,3.0,2021-10-29,20:14:00,Ewallet,4.0,0.48,219.0,105.11999999999999,29,10,2021
2587,WALM009,Plano,Home and lifestyle,22.0,1.0,2022-05-02,11:13:00,Ewallet,6.0,0.48,22.0,10.559999999999999,2,5,2022
2588,WALM064,Bedford,Fashion accessories,61.0,3.0,2023-05-07,13:51:00,Ewallet,5.0,0.33,183.0,60.39,7,5,2023
2589,WALM092,Lake Jackson,Home and lifestyle,54.0,2.0,2023-09-23,12:57:00,Ewallet,5.0,0.33,108.0,35.64,23,9,2023
2590,WALM005,Fort Worth,Fashion accessories,85.0,1.0,2021-11-04,6:35:00,Ewallet,4.0,0.48,85.0,40.8,4,11,2021
2591,WALM001,Houston,Home and lifestyle,16.0,2.0,2023-06-15,11:19:00,Ewallet,9.0,0.36,32.0,11.52,15,6,2023
2592,WALM011,Lubbock,Fashion accessories,44.0,2.0,2023-09-20,16:14:00,Ewallet,9.0,0.48,88.0,42.239999999999995,20,9,2023
2593,WALM048,Harlingen,Home and lifestyle,51.0,1.0,2022-05-10,20:55:00,Ewallet,4.0,0.48,51.0,24.48,10,5,2022
2594,WALM013,Irving,Fashion accessories,45.0,3.0,2021-08-01,9:01:00,Ewallet,9.0,0.48,135.0,64.8,1,8,2021
2595,WALM030,Richardson,Home and lifestyle,24.0,1.0,2022-11-15,19:01:00,Ewallet,4.0,0.48,24.0,11.52,15,11,2022
2596,WALM026,Denton,Fashion accessories,30.0,2.0,2020-01-25,10:55:00,Ewallet,7.0,0.48,60.0,28.799999999999997,25,1,2020
2597,WALM088,Cleburne,Home and lifestyle,72.0,2.0,2022-05-23,9:27:00,Ewallet,7.0,0.33,144.0,47.52,23,5,2022
2598,WALM094,Alamo,Fashion accessories,41.0,2.0,2023-12-08,8:04:00,Ewallet,9.0,0.33,82.0,27.060000000000002,8,12,2023
2599,WALM052,Mansfield,Home and lifestyle,79.0,1.0,2023-09-22,9:10:00,Ewallet,9.0,0.57,79.0,45.029999999999994,22,9,2023
2600,WALM043,Baytown,Fashion accessories,74.0,1.0,2021-07-14,9:11:00,Ewallet,4.0,0.48,74.0,35.519999999999996,14,7,2021
2601,WALM097,Alice,Home and lifestyle,74.0,1.0,2021-03-15,10:30:00,Ewallet,4.0,0.18,74.0,13.32,15,3,2021
2602,WALM015,Grand Prairie,Fashion accessories,25.0,1.0,2023-08-16,6:36:00,Ewallet,4.0,0.48,25.0,12.0,16,8,2023
2603,WALM024,Carrollton,Home and lifestyle,33.0,3.0,2021-12-18,19:53:00,Ewallet,5.0,0.48,99.0,47.519999999999996,18,12,2021
2604,WALM066,Grapevine,Fashion accessories,50.0,2.0,2020-04-22,22:53:00,Ewallet,5.0,0.33,100.0,33.0,22,4,2020
2605,WALM016,Brownsville,Home and lifestyle,80.0,3.0,2021-03-19,11:04:00,Ewallet,8.0,0.48,240.0,115.19999999999999,19,3,2021
2606,WALM085,Kerrville,Fashion accessories,23.0,2.0,2020-07-18,14:14:00,Ewallet,8.0,0.33,46.0,15.180000000000001,18,7,2020
2607,WALM020,Killeen,Home and lifestyle,33.0,3.0,2022-07-14,13:46:00,Ewallet,6.0,0.48,99.0,47.519999999999996,14,7,2022
2608,WALM085,Kerrville,Fashion accessories,41.0,2.0,2022-10-27,16:58:00,Ewallet,9.0,0.33,82.0,27.060000000000002,27,10,2022
2609,WALM093,Angleton,Home and lifestyle,80.0,2.0,2023-11-27,18:41:00,Ewallet,6.0,0.33,160.0,52.800000000000004,27,11,2023
2610,WALM027,Abilene,Fashion accessories,47.0,2.0,2022-08-19,11:43:00,Ewallet,6.0,0.48,94.0,45.12,19,8,2022
2611,WALM028,Odessa,Home and lifestyle,16.0,2.0,2022-11-10,21:09:00,Ewallet,8.0,0.48,32.0,15.36,10,11,2022
2612,WALM019,Pasadena,Fashion accessories,23.0,2.0,2020-12-02,7:10:00,Ewallet,5.0,0.48,46.0,22.08,2,12,2020
2613,WALM006,El Paso,Home and lifestyle,73.0,1.0,2023-10-25,13:02:00,Ewallet,6.0,0.48,73.0,35.04,25,10,2023
2614,WALM059,Pflugerville,Fashion accessories,66.0,2.0,2023-02-16,15:49:00,Ewallet,9.0,0.33,132.0,43.56,16,2,2023
2615,WALM064,Bedford,Home and lifestyle,63.0,1.0,2023-05-30,20:00:00,Ewallet,6.0,0.33,63.0,20.790000000000003,30,5,2023
2616,WALM006,El Paso,Fashion accessories,46.0,1.0,2020-08-25,9:45:00,Ewallet,5.0,0.48,46.0,22.08,25,8,2020
2617,WALM081,Friendswood,Home and lifestyle,43.0,2.0,2021-05-01,16:17:00,Ewallet,6.0,0.33,86.0,28.380000000000003,1,5,2021
2618,WALM018,Frisco,Fashion accessories,53.0,1.0,2023-02-08,18:51:00,Ewallet,9.0,0.48,53.0,25.439999999999998,8,2,2023
2619,WALM094,Alamo,Home and lifestyle,24.0,3.0,2020-03-14,8:38:00,Ewallet,4.0,0.33,72.0,23.76,14,3,2020
2620,WALM057,Euless,Fashion accessories,50.0,2.0,2021-08-05,8:32:00,Ewallet,5.0,0.33,100.0,33.0,5,8,2021
2621,WALM091,Little Elm,Home and lifestyle,85.0,3.0,2020-05-21,7:18:00,Ewallet,6.0,0.33,255.0,84.15,21,5,2020
2622,WALM007,Arlington,Fashion accessories,41.0,3.0,2023-01-09,17:15:00,Ewallet,7.0,0.48,123.0,59.04,9,1,2023
2623,WALM034,College Station,Home and lifestyle,69.0,2.0,2022-05-15,16:39:00,Ewallet,7.0,0.48,138.0,66.24,15,5,2022
2624,WALM095,Big Spring,Fashion accessories,59.0,3.0,2020-07-23,11:45:00,Ewallet,6.0,0.33,177.0,58.410000000000004,23,7,2020
2625,WALM081,Friendswood,Home and lifestyle,76.0,1.0,2022-11-22,12:21:00,Ewallet,9.0,0.33,76.0,25.080000000000002,22,11,2022
2626,WALM033,Pearland,Fashion accessories,30.0,3.0,2021-05-06,20:32:00,Ewallet,9.0,0.48,90.0,43.199999999999996,6,5,2021
2627,WALM049,North Richland Hills,Home and lifestyle,42.0,3.0,2021-02-13,9:16:00,Ewallet,4.0,0.48,126.0,60.48,13,2,2021
2628,WALM083,Farmers Branch,Fashion accessories,52.0,2.0,2023-11-30,12:04:00,Ewallet,5.0,0.33,104.0,34.32,30,11,2023
2629,WALM016,Brownsville,Home and lifestyle,74.0,2.0,2023-12-13,19:51:00,Ewallet,8.0,0.48,148.0,71.03999999999999,13,12,2023
2630,WALM043,Baytown,Fashion accessories,62.0,3.0,2021-02-26,14:13:00,Ewallet,4.0,0.48,186.0,89.28,26,2,2021
2631,WALM017,McKinney,Home and lifestyle,72.0,2.0,2022-02-25,10:58:00,Ewallet,6.0,0.48,144.0,69.12,25,2,2022
2632,WALM039,Longview,Fashion accessories,39.0,3.0,2023-10-05,16:26:00,Ewallet,4.0,0.48,117.0,56.16,5,10,2023
2633,WALM036,Allen,Home and lifestyle,55.0,1.0,2022-07-15,17:23:00,Ewallet,4.0,0.48,55.0,26.4,15,7,2022
2634,WALM057,Euless,Fashion accessories,55.0,3.0,2023-12-14,17:21:00,Ewallet,4.0,0.33,165.0,54.45,14,12,2023
2635,WALM062,Galveston,Home and lifestyle,35.0,3.0,2021-02-11,12:53:00,Ewallet,5.0,0.33,105.0,34.65,11,2,2021
2636,WALM034,College Station,Fashion accessories,76.0,2.0,2021-04-28,8:52:00,Ewallet,7.0,0.48,152.0,72.96,28,4,2021
2637,WALM018,Frisco,Home and lifestyle,39.0,3.0,2023-07-03,10:22:00,Ewallet,8.0,0.48,117.0,56.16,3,7,2023
2638,WALM070,Hurst,Fashion accessories,50.0,2.0,2020-08-14,22:21:00,Ewallet,8.0,0.33,100.0,33.0,14,8,2020
2639,WALM042,Bryan,Home and lifestyle,44.0,3.0,2020-01-30,6:22:00,Ewallet,4.0,0.48,132.0,63.36,30,1,2020
2640,WALM066,Grapevine,Fashion accessories,55.0,3.0,2022-11-16,15:50:00,Ewallet,8.0,0.33,165.0,54.45,16,11,2022
2641,WALM096,Eagle Pass,Home and lifestyle,31.0,3.0,2021-07-10,12:40:00,Ewallet,7.0,0.33,93.0,30.69,10,7,2021
2642,WALM070,Hurst,Fashion accessories,22.0,1.0,2021-01-12,12:28:00,Ewallet,4.0,0.33,22.0,7.260000000000001,12,1,2021
2643,WALM064,Bedford,Home and lifestyle,31.0,2.0,2021-05-24,13:02:00,Ewallet,5.0,0.33,62.0,20.46,24,5,2021
2644,WALM006,El Paso,Fashion accessories,36.0,3.0,2020-07-13,16:38:00,Ewallet,9.0,0.48,108.0,51.839999999999996,13,7,2020
2645,WALM016,Brownsville,Home and lifestyle,16.0,2.0,2020-09-11,20:08:00,Ewallet,5.0,0.48,32.0,15.36,11,9,2020
2646,WALM010,Laredo,Fashion accessories,38.0,2.0,2023-04-25,21:49:00,Ewallet,7.0,0.48,76.0,36.48,25,4,2023
2647,WALM047,Flower Mound,Home and lifestyle,76.0,1.0,2022-11-29,14:19:00,Ewallet,5.0,0.48,76.0,36.48,29,11,2022
2648,WALM030,Richardson,Fashion accessories,32.0,1.0,2020-07-30,17:27:00,Ewallet,5.0,0.48,32.0,15.36,30,7,2020
2649,WALM006,El Paso,Home and lifestyle,85.0,1.0,2021-03-05,19:10:00,Ewallet,8.0,0.48,85.0,40.8,5,3,2021
2650,WALM068,Burleson,Fashion accessories,32.0,1.0,2023-05-04,9:00:00,Ewallet,6.0,0.33,32.0,10.56,4,5,2023
2651,WALM010,Laredo,Home and lifestyle,33.0,1.0,2020-07-12,14:11:00,Ewallet,5.0,0.48,33.0,15.84,12,7,2020
2652,WALM097,Alice,Fashion accessories,33.0,3.0,2022-06-19,17:09:00,Ewallet,6.0,0.18,99.0,17.82,19,6,2022
2653,WALM016,Brownsville,Home and lifestyle,79.0,3.0,2022-04-10,14:05:00,Ewallet,8.0,0.48,237.0,113.75999999999999,10,4,2022
2654,WALM005,Fort Worth,Fashion accessories,80.0,2.0,2023-06-21,12:51:00,Ewallet,9.0,0.48,160.0,76.8,21,6,2023
2655,WALM048,Harlingen,Home and lifestyle,46.0,1.0,2022-03-31,16:44:00,Ewallet,7.0,0.48,46.0,22.08,31,3,2022
2656,WALM058,Port Arthur,Fashion accessories,27.0,2.0,2023-09-02,10:26:00,Ewallet,5.0,0.33,54.0,17.82,2,9,2023
2657,WALM083,Farmers Branch,Home and lifestyle,71.0,3.0,2021-03-30,13:36:00,Ewallet,6.0,0.33,213.0,70.29,30,3,2021
2658,WALM080,Nacogdoches,Fashion accessories,39.0,1.0,2020-10-17,13:41:00,Ewallet,4.0,0.33,39.0,12.870000000000001,17,10,2020
2659,WALM061,Cedar Park,Home and lifestyle,46.0,1.0,2021-03-01,7:48:00,Ewallet,7.0,0.33,46.0,15.180000000000001,1,3,2021
2660,WALM014,Amarillo,Fashion accessories,58.0,3.0,2023-01-15,18:55:00,Ewallet,9.0,0.48,174.0,83.52,15,1,2023
2661,WALM001,Houston,Home and lifestyle,39.0,1.0,2021-12-31,12:03:00,Ewallet,6.0,0.36,39.0,14.04,31,12,2021
2662,WALM079,La Porte,Fashion accessories,74.0,1.0,2023-10-02,7:57:00,Ewallet,5.0,0.33,74.0,24.42,2,10,2023
2663,WALM042,Bryan,Home and lifestyle,51.0,3.0,2022-12-23,17:30:00,Ewallet,7.0,0.48,153.0,73.44,23,12,2022
2664,WALM063,Georgetown,Fashion accessories,47.0,1.0,2022-06-01,12:55:00,Ewallet,8.0,0.33,47.0,15.510000000000002,1,6,2022
2665,WALM067,Haltom City,Home and lifestyle,31.0,3.0,2022-07-23,18:22:00,Ewallet,4.0,0.33,93.0,30.69,23,7,2022
2666,WALM027,Abilene,Fashion accessories,58.0,2.0,2020-05-24,19:53:00,Ewallet,9.0,0.48,116.0,55.68,24,5,2020
2667,WALM040,Edinburg,Home and lifestyle,78.0,2.0,2021-05-11,22:54:00,Ewallet,6.0,0.48,156.0,74.88,11,5,2021
2668,WALM011,Lubbock,Fashion accessories,50.0,1.0,2022-09-30,19:44:00,Ewallet,5.0,0.48,50.0,24.0,30,9,2022
2669,WALM063,Georgetown,Home and lifestyle,28.0,3.0,2021-11-21,14:29:00,Ewallet,6.0,0.33,84.0,27.720000000000002,21,11,2021
2670,WALM039,Longview,Fashion accessories,23.0,2.0,2020-06-27,17:38:00,Ewallet,9.0,0.48,46.0,22.08,27,6,2020
2671,WALM096,Eagle Pass,Home and lifestyle,73.0,2.0,2021-12-19,9:20:00,Ewallet,8.0,0.33,146.0,48.18,19,12,2021
2672,WALM012,Garland,Fashion accessories,41.0,2.0,2020-10-18,7:17:00,Ewallet,6.0,0.48,82.0,39.36,18,10,2020
2673,WALM066,Grapevine,Home and lifestyle,78.0,2.0,2021-08-25,16:19:00,Ewallet,7.0,0.33,156.0,51.480000000000004,25,8,2021
2674,WALM095,Big Spring,Fashion accessories,22.0,2.0,2022-10-22,9:36:00,Ewallet,9.0,0.33,44.0,14.520000000000001,22,10,2022
2675,WALM098,Mineral Wells,Home and lifestyle,60.0,3.0,2022-12-27,20:49:00,Ewallet,5.0,0.18,180.0,32.4,27,12,2022
2676,WALM037,League City,Fashion accessories,60.0,2.0,2020-01-11,11:37:00,Ewallet,5.0,0.48,120.0,57.599999999999994,11,1,2020
2677,WALM092,Lake Jackson,Home and lifestyle,21.0,3.0,2023-10-12,15:31:00,Ewallet,4.0,0.33,63.0,20.790000000000003,12,10,2023
2678,WALM020,Killeen,Fashion accessories,17.0,3.0,2020-04-08,12:41:00,Ewallet,4.0,0.48,51.0,24.48,8,4,2020
2679,WALM076,Huntsville,Home and lifestyle,56.0,2.0,2020-08-05,19:08:00,Ewallet,4.0,0.33,112.0,36.96,5,8,2020
2680,WALM036,Allen,Fashion accessories,21.0,2.0,2021-10-17,12:08:00,Ewallet,9.0,0.48,42.0,20.16,17,10,2021
2681,WALM059,Pflugerville,Home and lifestyle,19.0,2.0,2020-01-05,6:25:00,Ewallet,9.0,0.33,38.0,12.540000000000001,5,1,2020
2682,WALM062,Galveston,Fashion accessories,54.0,1.0,2020-08-29,16:43:00,Ewallet,6.0,0.33,54.0,17.82,29,8,2020
2683,WALM042,Bryan,Home and lifestyle,64.0,2.0,2021-01-07,8:42:00,Ewallet,5.0,0.48,128.0,61.44,7,1,2021
2684,WALM066,Grapevine,Fashion accessories,77.0,2.0,2022-11-11,19:00:00,Ewallet,9.0,0.33,154.0,50.82,11,11,2022
2685,WALM080,Nacogdoches,Home and lifestyle,33.0,1.0,2021-06-04,18:05:00,Ewallet,8.0,0.33,33.0,10.89,4,6,2021
2686,WALM017,McKinney,Fashion accessories,31.0,1.0,2021-10-07,6:28:00,Ewallet,9.0,0.48,31.0,14.879999999999999,7,10,2021
2687,WALM098,Mineral Wells,Home and lifestyle,75.0,3.0,2021-12-19,15:35:00,Ewallet,4.0,0.18,225.0,40.5,19,12,2021
2688,WALM020,Killeen,Fashion accessories,80.0,2.0,2023-07-03,14:37:00,Ewallet,5.0,0.48,160.0,76.8,3,7,2023
2689,WALM064,Bedford,Home and lifestyle,30.0,2.0,2021-07-08,11:33:00,Ewallet,9.0,0.33,60.0,19.8,8,7,2021
2690,WALM088,Cleburne,Fashion accessories,84.0,2.0,2020-07-07,15:19:00,Ewallet,4.0,0.33,168.0,55.440000000000005,7,7,2020
2691,WALM041,Mission,Home and lifestyle,36.0,3.0,2021-06-12,19:51:00,Ewallet,8.0,0.48,108.0,51.839999999999996,12,6,2021
2692,WALM027,Abilene,Fashion accessories,44.0,2.0,2020-07-24,19:57:00,Ewallet,4.0,0.48,88.0,42.239999999999995,24,7,2020
2693,WALM017,McKinney,Home and lifestyle,39.0,3.0,2021-10-03,9:13:00,Ewallet,8.0,0.48,117.0,56.16,3,10,2021
2694,WALM080,Nacogdoches,Fashion accessories,35.0,3.0,2023-02-20,14:40:00,Ewallet,6.0,0.33,105.0,34.65,20,2,2023
2695,WALM007,Arlington,Home and lifestyle,37.0,3.0,2023-12-02,8:11:00,Ewallet,9.0,0.48,111.0,53.28,2,12,2023
2696,WALM034,College Station,Fashion accessories,39.0,1.0,2020-08-07,10:50:00,Ewallet,4.0,0.48,39.0,18.72,7,8,2020
2697,WALM030,Richardson,Home and lifestyle,66.0,3.0,2020-04-25,20:00:00,Ewallet,6.0,0.48,198.0,95.03999999999999,25,4,2020
2698,WALM072,Lancaster,Fashion accessories,82.0,2.0,2021-09-10,11:28:00,Ewallet,4.0,0.33,164.0,54.120000000000005,10,9,2021
2699,WALM090,Brownwood,Home and lifestyle,81.0,3.0,2022-02-24,19:15:00,Ewallet,6.0,0.33,243.0,80.19,24,2,2022
2700,WALM060,DeSoto,Fashion accessories,41.0,3.0,2023-09-12,17:22:00,Ewallet,5.0,0.33,123.0,40.59,12,9,2023
2701,WALM026,Denton,Home and lifestyle,51.0,1.0,2022-10-14,14:36:00,Ewallet,7.0,0.48,51.0,24.48,14,10,2022
2702,WALM015,Grand Prairie,Fashion accessories,70.0,3.0,2023-07-26,8:34:00,Ewallet,4.0,0.48,210.0,100.8,26,7,2023
2703,WALM080,Nacogdoches,Home and lifestyle,53.0,1.0,2021-07-17,12:50:00,Ewallet,4.0,0.33,53.0,17.490000000000002,17,7,2021
2704,WALM006,El Paso,Fashion accessories,76.0,3.0,2020-11-21,19:05:00,Ewallet,9.0,0.48,228.0,109.44,21,11,2020
2705,WALM010,Laredo,Home and lifestyle,61.0,1.0,2021-10-03,13:39:00,Ewallet,7.0,0.48,61.0,29.279999999999998,3,10,2021
2706,WALM100,Canyon,Fashion accessories,82.0,2.0,2023-06-15,9:07:00,Ewallet,4.0,0.18,164.0,29.52,15,6,2023
2707,WALM085,Kerrville,Home and lifestyle,61.0,1.0,2023-10-19,14:06:00,Ewallet,9.0,0.33,61.0,20.130000000000003,19,10,2023
2708,WALM072,Lancaster,Fashion accessories,30.0,3.0,2023-05-31,18:49:00,Ewallet,6.0,0.33,90.0,29.700000000000003,31,5,2023
2709,WALM041,Mission,Home and lifestyle,67.0,3.0,2020-01-28,6:11:00,Ewallet,6.0,0.48,201.0,96.47999999999999,28,1,2020
2710,WALM097,Alice,Fashion accessories,52.0,3.0,2022-08-29,20:50:00,Ewallet,5.0,0.18,156.0,28.08,29,8,2022
2711,WALM048,Harlingen,Home and lifestyle,50.0,1.0,2023-12-10,21:57:00,Ewallet,6.0,0.48,50.0,24.0,10,12,2023
2712,WALM079,La Porte,Fashion accessories,38.0,2.0,2021-10-13,17:56:00,Ewallet,8.0,0.33,76.0,25.080000000000002,13,10,2021
2713,WALM057,Euless,Home and lifestyle,66.0,1.0,2022-05-06,7:25:00,Ewallet,7.0,0.33,66.0,21.78,6,5,2022
2714,WALM033,Pearland,Fashion accessories,39.0,3.0,2022-01-22,20:05:00,Ewallet,5.0,0.48,117.0,56.16,22,1,2022
2715,WALM009,Plano,Home and lifestyle,45.0,3.0,2021-10-23,22:42:00,Ewallet,8.0,0.48,135.0,64.8,23,10,2021
2716,WALM068,Burleson,Fashion accessories,41.0,1.0,2023-02-07,22:52:00,Ewallet,8.0,0.33,41.0,13.530000000000001,7,2,2023
2717,WALM088,Cleburne,Home and lifestyle,34.0,3.0,2020-01-23,10:25:00,Ewallet,9.0,0.33,102.0,33.660000000000004,23,1,2020
2718,WALM080,Nacogdoches,Fashion accessories,75.0,2.0,2020-10-07,11:34:00,Ewallet,7.0,0.33,150.0,49.5,7,10,2020
2719,WALM014,Amarillo,Home and lifestyle,42.0,1.0,2023-07-31,18:59:00,Ewallet,7.0,0.48,42.0,20.16,31,7,2023
2720,WALM010,Laredo,Fashion accessories,51.0,2.0,2022-04-10,9:37:00,Ewallet,7.0,0.48,102.0,48.96,10,4,2022
2721,WALM081,Friendswood,Home and lifestyle,69.0,2.0,2021-02-18,10:27:00,Ewallet,8.0,0.33,138.0,45.54,18,2,2021
2722,WALM022,Mesquite,Fashion accessories,60.0,2.0,2021-08-02,15:24:00,Ewallet,7.0,0.48,120.0,57.599999999999994,2,8,2021
2723,WALM053,Conroe,Home and lifestyle,30.0,3.0,2021-12-12,10:55:00,Ewallet,7.0,0.57,90.0,51.3,12,12,2021
2724,WALM063,Georgetown,Fashion accessories,21.0,2.0,2022-08-06,9:01:00,Ewallet,4.0,0.33,42.0,13.860000000000001,6,8,2022
2725,WALM024,Carrollton,Home and lifestyle,20.0,3.0,2020-10-23,19:16:00,Ewallet,8.0,0.48,60.0,28.799999999999997,23,10,2020
2726,WALM036,Allen,Fashion accessories,66.0,1.0,2022-12-09,7:22:00,Ewallet,8.0,0.48,66.0,31.68,9,12,2022
2727,WALM006,El Paso,Home and lifestyle,30.0,1.0,2022-04-21,18:16:00,Ewallet,5.0,0.48,30.0,14.399999999999999,21,4,2022
2728,WALM030,Richardson,Fashion accessories,57.0,2.0,2021-08-01,17:05:00,Ewallet,6.0,0.48,114.0,54.72,1,8,2021
2729,WALM076,Huntsville,Home and lifestyle,77.0,1.0,2022-07-16,22:48:00,Ewallet,8.0,0.33,77.0,25.41,16,7,2022
